"scholarship","completed","gpa","parental_income","first_generation","sat_score","distance_to_college","financial_need","ps","tau_true"
0,1,3.74563158284672,193.2,0,1283,33.4,8,0.109916316629856,-0.02
1,0,1.83800966621654,147.7,1,1120,7.6,64,0.85222438141207,0.24
0,1,3.45921423574359,50.5,0,1237,68.3,34,0.334593730234317,0.08
1,1,2.75370068414971,30,1,1031,20.1,100,0.957853946568519,0.4
1,0,2.84981500341157,22.8,0,1132,39.2,67,0.78340317289032,0.04
1,0,2.27157787350447,83.9,1,1239,42.6,49,0.727317630809114,0.28
1,1,3.47682952224918,82,0,1249,12.9,46,0.474013035579622,0.08
0,1,2.54550905950733,223.5,0,1279,40.7,0,0.138805682373387,0.08
0,1,3.4188617274611,101.4,1,1167,62.2,78,0.809245752768685,0.5
0,1,3.27582483530936,89.7,0,1228,45.5,50,0.498245077352846,0.08
0,0,3.00137661421063,37.1,0,855,33.2,45,0.536846298465078,-0.02
1,1,2.22378605019365,95.3,0,1348,44.6,42,0.566794978853656,0.14
0,1,3.43324335910524,116.5,1,1038,74.8,46,0.508037529527513,0.3
1,1,2.71324670644406,26.5,0,1167,16.4,65,0.794020434557689,0.08
0,0,2.58272189611943,106.8,0,1387,20.7,45,0.568245207743158,0.14
0,1,3.79287893276361,53.5,1,1015,45,67,0.739544166820849,0.14
0,1,4,190.8,0,1563,2.7,47,0.386289344658595,0.1
1,1,2.85405204287394,164,1,1048,37.5,56,0.684802447789698,0.24
0,1,3.65535786550254,97.4,0,1023,7.3,49,0.459650868376934,-0.06
1,1,2.68760275239454,131.7,1,1392,47.8,46,0.635489739135813,0.34
1,1,3.97189839972817,34.5,1,1143,56.4,75,0.799204294007536,0.36
1,1,3.31562362383704,51.8,1,1155,28.9,87,0.89867823066379,0.44
1,1,2.76823992949842,81,0,1086,60.2,55,0.598737308872789,0.04
1,0,2.49318406933531,81.1,0,1064,41.4,46,0.566691745247474,0.04
0,1,2.93429790084438,204.5,0,1396,31.2,23,0.264391179811408,0.14
1,1,3.79315813534252,115.7,1,1217,48.2,74,0.758906882226348,0.34
1,1,2.95374436232935,131.8,1,1282,2.9,46,0.64579442561075,0.28
1,0,2.53632864103864,58.1,0,1109,31.5,40,0.537798892018449,0.04
1,1,3.36858108058013,139.3,1,926,31.8,44,0.523504576995218,0.24
1,0,3.23549539373152,51.3,0,862,31.8,61,0.64062976535298,-0.02
1,1,3.42321222323848,58.1,0,893,6.3,66,0.681479344918143,-0.02
1,1,3.47142977173497,268.5,0,1117,32.2,2,0.0904004235800333,0.04
1,1,3.33564433130658,23,0,1363,20.5,68,0.767828583264892,0.14
1,0,3.34994169898161,44.9,0,995,1.2,65,0.70673763167799,0.04
1,1,2.72408188138489,96.4,0,1237,18.1,56,0.654593766406306,0.08
1,1,3.05699672589825,72,1,1213,20.2,83,0.89150944326442,0.44
1,1,3.01243071421764,85.4,0,1189,44.9,51,0.54595408659642,0.08
0,1,2.53075157680786,69.8,0,919,20.9,49,0.613753143817519,0.04
0,1,2.7640156598929,51.4,0,1284,22.7,41,0.545478343208565,0.08
0,1,3.4303065803214,328.2,1,869,53.2,12,0.17333972462211,0.24
1,0,3.13484235015852,57.1,0,1044,50.5,49,0.521793762839322,0.04
0,1,3.14742287170094,321.7,0,812,29,0,0.0892225270784555,-0.02
1,1,3.4169974529871,114.8,0,1439,0,38,0.406097791478494,0.14
1,1,2.89719040149336,309.4,0,912,41.3,11,0.146318050243187,0.04
0,1,3.60771814695242,387,1,996,21.7,0,0.119078138625945,0.14
1,1,2.94442942712542,37.1,1,991,41.1,90,0.922282288675505,0.4
0,1,3.89093511520365,97.4,0,1242,48,20,0.171413035883448,-0.02
0,1,3.01148588513972,82.2,0,1128,13.4,54,0.607966742952834,0.04
1,1,3.67606059251361,31.1,0,1035,14.8,65,0.679291337330292,-0.06
1,1,3.30911052340139,66.8,1,1151,7.8,59,0.747912668999134,0.28
1,1,2.37468358361676,52.8,1,1314,19.1,79,0.915481688317802,0.5
0,1,2.73397149201182,83.6,0,1000,36.4,46,0.533334003371423,0.04
1,1,3.17986358808866,55.6,1,1121,10.2,74,0.855789648193786,0.4
1,0,3.65310483828412,61.7,0,1266,24.7,60,0.596251676950771,-0.02
1,0,2.29971535315065,80,0,928,70.4,49,0.583449644347654,0.04
1,1,2.66549365748973,61.9,0,1020,28.7,66,0.748958547358496,0.04
1,1,2.95719797057606,52.3,0,1243,21.3,55,0.651879023161435,0.08
1,0,1.56510640941249,104.3,0,719,21.7,50,0.704652827400938,-0.02
1,1,3.16794466121784,61.7,1,1127,28.9,74,0.842495567968483,0.4
0,1,3.44021494322426,78.1,0,1195,16.4,47,0.485172392990127,0.08
1,1,2.72998053916298,130.7,1,1086,25.9,54,0.706387212357902,0.24
1,1,3.27992411725567,155.9,1,1076,35.9,65,0.723903017568803,0.24
0,0,3.05898945153681,103.4,0,1266,31.8,31,0.350380179649343,0.08
1,1,3.58542185271188,35.1,1,983,16.2,64,0.778191756510894,0.24
0,1,2.77277759408451,93.9,1,1242,63.9,54,0.694521536846543,0.34
0,1,1.94195592682076,371.9,0,1091,20.1,0,0.16914026622678,0.04
0,1,2.31271849761411,140.5,1,1012,26.4,56,0.752728630953844,0.24
0,1,2.50889446535004,148,1,1005,68.3,54,0.677093078153737,0.3
0,0,2.10206697910762,184.5,0,1010,15.2,48,0.607550586243572,0.04
1,1,3.23468335196365,47.3,0,1077,19.1,41,0.477628277034485,0.04
1,1,2.9097288610433,77.1,0,1274,18,54,0.629182635470111,0.08
1,1,3.49768092093432,38.1,1,976,49.2,59,0.71648568989954,0.24
0,1,2.71102655827633,494.4,0,767,12,0,0.105305473421641,-0.02
0,1,2.97864123666152,156.7,0,1180,34.2,17,0.217426473942516,0.08
0,0,3.12272440139542,49.2,0,1014,15.9,62,0.689879790693727,0.04
0,0,3.2799787527829,49.7,1,1135,42.6,58,0.728190399988804,0.24
1,0,2.36259296937913,57.1,0,1239,11,48,0.666971108289911,0.08
0,1,3.64035155699008,165.9,0,877,38.2,3,0.0899787918104417,-0.12
1,1,3.15228518401389,35.2,0,820,26.6,62,0.685522026960212,-0.02
0,0,2.57091703625308,110.7,0,1366,66.3,59,0.6514336505309,0.14
0,1,2.94261195464097,127,1,1054,62,54,0.650014718883069,0.3
1,0,2.07200979936018,84.8,0,981,19.1,55,0.716067781820479,0.04
1,1,3.17929446152656,29.2,0,1282,36.7,68,0.75513921664719,0.08
0,1,3.74561392880671,24.8,0,940,37.5,39,0.403670956632772,-0.06
1,1,2.8816302625725,126.6,1,1075,46.6,61,0.731383193242204,0.24
0,1,3.62378686955778,192.3,0,1339,77.1,11,0.110901961624135,0.04
1,1,3.26899250554689,42.8,1,1187,34.6,85,0.896579712138214,0.44
0,1,2.45170762569682,50,0,1321,40,53,0.684579827522178,0.14
0,1,2.95718013746308,120.5,0,1006,44.5,26,0.283996107933883,0.04
1,1,3.08000581076133,67.2,0,1149,12.5,63,0.69550050863328,0.04
0,0,2.68907125019757,93.1,0,1162,0,28,0.403498390563869,0.08
1,1,3.4805984027936,32.1,0,1220,43.4,47,0.512457811001011,0.08
0,0,2.60926112831627,263.3,0,1294,40.4,3,0.144187426397582,0.08
1,1,3.63406162082715,107.3,1,1122,46.4,86,0.846389255221426,0.3
1,1,2.45306486838476,85,0,1198,24.1,59,0.71239757288461,0.08
0,1,4,57.7,0,1010,29.6,51,0.44323994071831,-0.06
0,0,3.32063929660085,51.1,0,1375,52,66,0.683891160805696,0.14
0,1,2.54370613152893,68.7,1,1032,67.6,42,0.614588662422739,0.3
1,1,2.79770914473058,141.3,0,1023,25.3,42,0.461940629968673,0.04
1,1,2.76332642994839,137.9,1,1303,33.4,42,0.595939705969386,0.34
1,1,2.90243846832956,46.4,0,1344,22.1,64,0.744977951855142,0.14
0,0,2.58669148535087,99.7,0,1223,24.9,8,0.223065405904354,0.08
0,0,2.39714094110075,184.6,0,1219,39.1,10,0.214447255969664,0.08
0,1,3.67881103445175,53.6,0,1133,11.1,67,0.672839170524797,-0.06
1,1,2.35060505459674,111.4,0,1521,26.7,35,0.499439829605145,0.2
1,1,3.18831582743043,98.7,0,1286,1,39,0.446436302901638,0.08
1,1,2.97577128772389,125.5,1,1037,0,61,0.760490338014732,0.24
0,1,3.38541423063632,54.2,0,1120,19,33,0.373168558583364,0.04
0,1,3.70750911407992,144,1,966,0,27,0.353311474897691,0.14
1,1,3.14769987541701,37.6,0,1106,56.2,49,0.546136990450646,0.04
1,1,3.39290212873414,60.1,0,974,11.6,61,0.637576420135356,0.04
1,0,2.4543256917525,96.1,0,795,61.9,43,0.491326691218053,-0.02
0,1,3.12226342877984,34,1,905,36.3,50,0.692869457479441,0.24
0,0,2.6196004248874,66.5,0,1424,42.6,53,0.649850934294525,0.14
1,1,2.62782069114129,71,0,880,6.7,42,0.54432139051872,-0.02
1,0,2.66255451737351,65.7,0,1024,8.5,52,0.647515853033374,0.04
0,1,4,91.8,0,957,13.8,50,0.41581067725862,-0.06
0,0,2.30475587560944,123.6,0,1079,41.9,8,0.220413874914879,0.04
0,0,3.16815168129039,290.2,0,1322,30.8,20,0.200010887876644,0.14
1,0,2.87160551724046,38.2,0,914,40.5,55,0.644210776006515,0.04
1,1,3.23426198582338,43.7,0,1159,69.2,45,0.473134231239332,0.08
0,1,3.1594716677152,159.3,0,1185,12,26,0.283770955169035,0.08
1,1,2.7819055246889,92.3,1,734,17.9,76,0.855352605994682,0.34
1,1,2.87489595662861,89.3,1,978,26.4,61,0.762468402485167,0.24
1,1,3.23185552547852,84.8,0,971,17.3,17,0.226627019763307,0.04
1,1,4,67.4,1,1010,22.5,81,0.823522227783341,0.3
1,1,4,137.7,0,1165,6.5,36,0.283249893050498,-0.02
1,1,2.7440957413551,52.5,1,1086,50.3,79,0.882481715821668,0.46
1,0,3.16905504846384,60.5,0,1033,18.9,38,0.437523069622385,0.04
1,1,2.90247672098433,54.3,0,1066,27.2,33,0.424795290392064,0.04
0,1,2.38078212088546,72.7,0,1198,58.8,46,0.578678059749777,0.08
0,1,2.52399946281421,94.6,0,1162,54,27,0.358438467149501,0.08
0,0,2.66383249761223,54.5,0,1286,41.9,55,0.667621026037731,0.08
0,1,3.39350952636335,105.3,1,1030,47.3,62,0.698017739731725,0.24
1,1,3.23779441233173,38.8,1,1058,25.6,77,0.86859740647768,0.4
1,0,2.9005186934869,79,0,1347,26.4,58,0.661130744173982,0.14
0,1,3.36941491501046,71.6,0,1195,27.2,46,0.479037699244273,0.08
1,1,3.06626311080259,67.6,1,1203,26.1,70,0.827903954864054,0.28
0,1,3.29134999853771,48.7,0,1006,24.5,66,0.696307589396002,0.04
1,1,2.93645881694412,85.8,0,1150,0,47,0.562825645693913,0.08
1,1,2.9353532686524,63.1,1,1036,24.8,52,0.709990836289369,0.24
0,1,2.1392876803261,37.2,0,1361,14.4,45,0.696415786830319,0.14
1,1,2.89660235064027,110.2,1,1172,25.4,71,0.825009669432093,0.44
1,1,1.51604348750622,60.6,0,1335,0,58,0.834262205283628,0.14
0,1,2.8963717020473,189.2,0,1193,57,18,0.206686429005392,0.08
1,0,1.69756435176763,108.9,1,1076,30.6,51,0.780849704025976,0.24
1,1,3.46000127854939,135.5,1,1073,41.5,39,0.463285825247552,0.24
1,1,3.22936344318237,48.1,1,981,23.6,66,0.799525064326224,0.24
1,0,3.58045914121285,48,0,1062,9.3,37,0.400259923394455,0.04
0,1,3.08585377199366,273.4,1,1161,13.3,30,0.405956725317842,0.28
0,1,3.32794210684476,69.7,0,1056,39.1,41,0.415621737981509,0.04
1,1,3.5743680490303,42.7,0,1111,29.6,73,0.729867435526675,0.2
1,1,2.75937550431006,32.4,1,1435,0,95,0.956455375082601,0.5
1,1,3.70378197489938,20.4,0,876,21.2,45,0.495222759285785,-0.12
0,1,3.30150149832138,199.7,0,1163,10.7,25,0.248493536334729,0.08
1,1,2.00821479198025,26.9,1,1062,36.3,65,0.884923448970964,0.24
1,0,2.4435279226038,158.7,0,1227,31.5,50,0.587511251214241,0.08
0,1,3.34855316453442,121,0,1009,36.5,28,0.264019602352265,0.04
0,1,3.82388987018004,90.3,0,1083,24.2,39,0.333403455116504,-0.06
1,1,2.98610962153034,140.9,1,933,0,50,0.657538517894815,0.24
0,1,2.97732897158769,160.4,1,1108,2.2,41,0.573094359174654,0.24
0,0,3.07870640262494,87.2,0,1075,47.6,52,0.535373687003751,0.04
0,1,3.28215742927318,147.3,0,1067,48.3,34,0.301378319349341,0.04
1,1,2.49606542645127,122.2,1,1193,31.2,46,0.665956407943434,0.28
1,1,3.39000699724294,97.8,1,920,13.1,50,0.623161589456689,0.24
1,1,3.21115118751008,69.4,1,1171,40.7,73,0.823937383412032,0.44
1,1,3.83272870478647,27.6,0,843,57.9,60,0.564399140119469,-0.12
0,1,2.75027421145252,46.3,0,1201,22.9,61,0.730471543521941,0.08
1,0,2.74711239607675,122.7,1,846,0,51,0.694524227556247,0.18
1,1,2.7739314490282,35.6,0,1258,59.8,53,0.642838208383185,0.08
0,1,3.95972589495136,56.2,0,933,36.4,55,0.478065503722457,-0.06
1,1,2.99124208527755,69.5,1,823,31.5,68,0.802135431427024,0.18
0,1,2.82414971062667,230.1,1,997,17.4,40,0.532788251621448,0.24
0,1,2.85513127934406,210.8,1,1219,20,30,0.446519961217844,0.28
1,1,3.45173896496129,66.9,0,1223,2.6,56,0.599841198655448,0.08
1,1,2.06411901275662,115,1,1000,0,80,0.913635801957808,0.4
0,1,2.66011403931369,119.7,0,1130,78,38,0.402300451906567,0.04
0,1,2.83504506356155,104.4,1,1111,21.7,63,0.781704182541751,0.24
1,0,2.42940562800563,38.2,0,726,9.5,48,0.656175609333252,-0.02
0,0,2.30652868544953,179.4,0,1019,42.3,32,0.395414091284841,0.04
1,1,2.52885508572005,96.7,0,1258,35.5,49,0.597364854200565,0.08
0,0,3.13012003629999,112.5,1,1182,20.1,57,0.71115471073631,0.28
1,1,3.09987015580854,46.7,0,1015,34.4,80,0.812339003933985,0.2
0,1,3.88894102946363,54.3,0,922,30.5,32,0.281669781472629,-0.06
0,1,3.69903395927064,147.8,0,1164,38.3,16,0.151521456877167,-0.02
1,1,2.81039249230988,29,0,1295,10,50,0.675177965466032,0.08
0,0,3.28547893919512,71.8,0,1076,28.3,51,0.531684017385988,0.04
1,1,2.65017626487503,152.8,0,1233,51.7,34,0.383005726555691,0.08
0,1,4,125.7,0,1221,0,32,0.264937771874093,-0.02
1,1,3.37485696899212,72.5,1,964,9,57,0.711355671058421,0.24
1,1,2.34742797281987,72.5,1,1201,41.7,72,0.869918566428715,0.44
0,0,2.29390382101044,147.4,0,1066,24.9,27,0.383508612540573,0.04
1,1,2.98199838681616,71.4,0,1177,64,64,0.664526797202564,0.08
1,1,2.9791239955189,51.9,1,1086,47.4,69,0.820773789497654,0.24
1,1,2.78672941644138,35,0,1197,43.2,71,0.796260393192419,0.24
1,1,2.40797026557268,52.4,0,1200,50.4,68,0.787524759584662,0.08
1,1,3.10049209105996,78.8,0,1081,57.4,69,0.68915092013627,0.04
1,1,2.6116757486182,135.2,1,1204,9.1,67,0.824554902281525,0.28
0,0,2.9068308092494,117.7,1,873,30,55,0.688387551010565,0.18
1,1,2.49022995381874,111,0,1173,15.9,37,0.490622060258072,0.08
0,1,2.73384791107943,57.8,0,1358,21.9,71,0.800394838221433,0.3
1,1,3.41467696761316,403.1,1,919,43.1,13,0.180161508837143,0.24
1,1,2.49798867859247,17.3,1,1061,0,78,0.931327555294691,0.4
1,1,2.29790570725941,80.1,1,997,87.6,60,0.761877963347534,0.3
1,1,2.36100587300433,44.6,0,1123,31.3,66,0.796555344891291,0.04
1,1,2.93454188266116,71.2,1,883,17.8,58,0.74931308726525,0.18
1,1,2.28912505909815,73.8,1,880,36.2,62,0.812552575109304,0.18
1,1,3.30709773291034,31.7,0,1388,18,65,0.735445902023534,0.14
1,1,3.26662834882641,92.2,1,1126,9.2,60,0.7400013003901,0.24
0,1,3.52971064058952,56.8,0,1383,38.3,43,0.442735439993195,0.14
1,1,2.59664853808015,73.6,0,1003,58.1,52,0.596175320128069,0.04
1,1,3.13045008965369,48.3,1,1067,50.2,98,0.931702456738168,0.46
1,1,2.69827039453428,73.8,0,1046,17.6,51,0.618187527408368,0.04
0,0,2.75823414683402,144,0,1227,34.7,40,0.448571466891708,0.08
1,0,3.19971033299629,24,0,1024,28.3,69,0.765011463376073,0.04
1,1,3.27949911507357,52.9,0,1192,36,49,0.532324591229619,0.08
0,0,2.0170102786568,66,0,957,28,51,0.694104803224966,0.04
0,0,3.21001977824079,63.6,1,1197,0,50,0.697081949348754,0.28
1,1,2.54777335648377,123.1,1,1152,36.1,66,0.807181928089002,0.28
1,0,2.51187399886749,109.3,0,925,6.4,26,0.376287088677363,0.04
0,1,3.06876678925166,85.5,1,1042,40.1,51,0.65540852829861,0.24
0,1,2.66396490497105,61,0,992,34,69,0.766315432777382,0.04
1,1,3.12823890282594,62.7,1,1284,17.5,67,0.817657392667103,0.28
1,1,3.45236878590549,27.5,1,1507,37,86,0.909155221929018,0.56
1,1,3.45021760616884,43.4,1,1055,36.1,98,0.927654135564364,0.4
0,1,3.24225528458973,90.7,0,1079,21.1,58,0.598323208714134,0.04
1,1,3.14586538580306,46.8,0,827,18.4,52,0.584869752983979,-0.02
1,0,2.30563120876207,68.2,1,1065,34.3,62,0.82278381133585,0.24
0,1,2.53373379885001,394.2,0,1129,40.3,0,0.117859995253535,0.04
1,0,3.03276402472567,347,0,939,40.4,12,0.139476246602895,0.04
1,1,2.10396947413487,75.1,0,1014,8.3,51,0.69779573949263,0.04
0,1,2.77104972919674,69.3,0,1124,35.5,42,0.509985308535162,0.04
0,0,2.26666539970305,150.6,1,744,20.9,39,0.596946582401805,0.18
1,1,2.20158066821903,102.5,0,992,16.1,36,0.514298745400173,0.04
0,1,2.81715036959116,77.4,0,1184,14.7,42,0.522628680680391,0.08
1,1,2.08464801514831,196.9,1,1414,45.2,41,0.632803335916412,0.34
0,1,3.64954398635464,140.8,0,1228,43.3,20,0.178285600899056,-0.02
0,0,3.34468356674971,49.4,0,1174,45,52,0.546942965905419,0.08
1,1,2.25865759270246,29.3,1,1070,0,96,0.964456573364555,0.4
0,1,3.55636869736285,64.8,0,1106,17.6,34,0.34996425379578,0.04
0,1,3.03936316059708,105.2,0,1145,15.8,37,0.417946121770122,0.04
0,1,2.89475775910808,87.6,0,1227,48.9,19,0.259977849127203,0.08
0,1,3.91402356862329,41.9,0,1230,25,45,0.435929902445268,-0.02
1,1,2.20310958956027,51.1,0,1032,23.4,63,0.786917422916874,0.04
0,1,3.23499515304048,37.6,0,1252,54.9,31,0.368020579586738,0.08
0,1,2.30003977333059,97.5,0,864,34,41,0.526515673879464,-0.02
0,1,3.18663035216106,42.7,0,1086,35.1,76,0.785288489562345,0.2
0,0,3.14588140205115,49.2,0,709,36.1,46,0.495422883209675,-0.02
1,1,2.43169527473299,109.9,0,1518,22.9,37,0.513219795385301,0.2
1,1,3.38860047339404,108.7,1,1094,2.3,48,0.619014635378251,0.24
1,1,2.33362455212856,28.6,1,1067,49.1,74,0.898012125234306,0.4
1,0,2.77789574637866,139,0,1259,0,43,0.518303682459924,0.08
1,1,3.05201829669996,96.7,1,900,35.4,63,0.746845613793079,0.24
1,1,2.97087470704885,80.5,0,1452,0,45,0.561401043401993,0.2
1,1,2.17013091718963,73.6,1,1046,26.5,65,0.849097376878275,0.24
0,1,3.26352394691469,254.2,1,1137,36.6,38,0.442155265699886,0.24
1,1,3.44389980876944,118.3,0,950,34.6,49,0.440842266029102,0.04
0,1,4,231.4,0,1113,35.6,36,0.229001335321158,-0.06
1,1,2.91171363910229,127.8,1,1261,13.9,77,0.859997784042101,0.44
0,1,2.87070067373462,58.3,0,1022,49.8,41,0.47610921240573,0.04
1,1,3.28899668705999,76.1,0,1092,36.9,57,0.578120574959741,0.04
0,0,3.22710815085406,115.8,1,1197,31.4,62,0.731337579558766,0.28
1,0,2.16448366456299,60.7,0,1354,49.1,24,0.4225667286865,0.14
1,1,3.30317834248664,51.5,0,1450,0,60,0.687127525568208,0.2
1,1,2.43136619190088,45.8,0,874,21.8,64,0.77179617559741,-0.02
0,1,3.54799733554132,116.7,0,980,22.7,55,0.502160621915744,0.04
1,1,2.84536609257971,95.5,0,1150,50,46,0.503269105102171,0.08
0,0,3.09616607105393,257.9,0,616,15.6,0,0.0976744762415775,-0.02
1,1,3.10424432885066,55.5,1,869,0,54,0.73079656899604,0.18
1,1,3.26145679177044,70.3,0,1088,0,32,0.380710830606746,0.04
1,0,2.09270175262497,80,1,1037,68.8,59,0.787933603975145,0.3
1,1,3.25714914657225,65.5,1,1078,0,58,0.749025813519566,0.24
1,1,3.41596361667098,61.9,0,980,76.9,54,0.494556986272773,0.04
1,0,2.253555778912,133.1,0,783,37.7,48,0.571704849836521,-0.02
0,0,2.89147170875383,61.4,0,1024,23.3,64,0.714179896655851,0.04
1,1,2.52581007124807,116,1,1047,26.3,61,0.781681193147521,0.24
1,1,3.23871807384325,70.9,1,1102,43.3,57,0.701762557016717,0.24
1,1,2.58437537500057,31.6,1,1364,27.8,82,0.925422817206248,0.5
0,1,3.23058222204506,78.4,0,1030,4.6,47,0.516389185272885,0.04
0,1,3.32603838311735,176.6,0,956,48,25,0.213863818962125,0.04
0,1,3.31644908482271,96.2,0,1279,21.9,44,0.457067779066544,0.08
1,0,2.73699130890383,129.4,0,1214,51.4,46,0.499556229677769,0.08
0,1,3.88714395917848,117.8,0,996,0.4,18,0.17388026772864,-0.06
1,0,2.20298770893543,41.9,1,857,44,67,0.860897175141698,0.18
0,1,2.61331621875947,78.7,0,1081,20.1,21,0.333715170606674,0.04
1,1,2.90116173839962,121.2,1,1104,0,62,0.77848673029913,0.24
0,0,2.91302350373641,106.6,1,1347,27.9,55,0.720090622944234,0.34
0,0,2.77902487089805,115.7,1,872,26.7,52,0.679546499082449,0.18
0,1,3.75187634902662,66.8,0,1174,47.2,48,0.428408007608581,-0.02
0,0,3.03366945134246,154.8,0,1045,5.3,19,0.243388924274273,0.04
1,1,2.87405841635151,134.3,1,1141,31.8,60,0.736998103253382,0.24
0,1,2.56333462510661,149.9,0,1218,0,35,0.460088368028833,0.08
0,0,2.51778541370123,71.6,0,931,12.2,64,0.751101917161129,0.04
0,1,2.96333019276069,117.6,1,1007,33.6,62,0.743441427720904,0.24
1,1,3.916041504284,81.7,0,1209,39.4,32,0.262852626637857,-0.02
0,1,3.10736692524176,70.4,0,1177,61.5,52,0.537299275523925,0.08
1,1,3.08686243850605,53.4,0,1006,38.3,56,0.612117950380305,0.04
1,1,3.95287986939934,45.2,1,1064,29.1,79,0.828761077345295,0.3
1,0,2.90661463832024,66.8,0,1090,26,50,0.581473340482578,0.04
1,1,2.53867739079623,71.5,0,1242,29.4,55,0.676002986930542,0.08
1,0,2.44446390064529,69.4,0,1156,39.9,69,0.783776403864525,0.08
1,1,3.98457342848321,13.5,1,1381,5.6,61,0.79398226489608,0.24
0,1,2.8702703955929,138.9,0,1267,11.9,15,0.240906050570868,0.08
0,1,3.39018422423029,31.3,0,1253,27.5,37,0.446364622910242,0.08
0,1,2.1537733491745,136.4,0,1149,7.2,28,0.440923153878869,0.04
1,1,2.24685254016977,53.2,1,1069,34.7,73,0.888012508970997,0.4
1,1,3.28249538495285,52.4,1,927,25.4,65,0.78132936928635,0.24
1,1,3.42621797753134,68.4,0,1085,18,40,0.418352987886314,0.04
0,1,3.03047632033601,119.3,0,951,30.4,39,0.402762261357802,0.04
0,1,3.30938734964432,26.2,1,1263,53.2,79,0.877756814392071,0.5
1,0,3.4609672157574,154.1,0,1042,39.9,40,0.336053413461188,0.04
1,0,2.47767485503837,39.1,0,980,30.9,57,0.719651471990378,0.04
0,0,3.81210288661433,126.1,1,1116,50.4,73,0.738649070054542,0.36
1,1,3.23372666333439,46.3,0,1144,0,34,0.434780573150895,0.04
0,1,3.08438650022265,70.6,0,1041,9,56,0.626757369735303,0.04
0,1,3.59227306172408,70.3,0,1077,54.7,44,0.39367005771356,0.04
1,0,2.37857504452499,44.8,0,1099,15,70,0.829166868088688,0.04
1,1,2.59425572094116,26.6,1,1388,10.1,77,0.920141518430503,0.5
0,1,3.45115715236559,78.4,0,947,5.2,39,0.401522351427718,0.04
0,1,3.17865058066608,64.4,0,852,21.5,60,0.634041842840122,-0.02
1,1,2.6946969864134,78.6,0,1145,36,64,0.717116409446713,0.04
1,0,2.603258321522,123.1,0,1152,39.6,38,0.45067677313501,0.08
1,0,2.27726359054752,57.2,0,1122,0,45,0.654779936589894,0.04
1,0,2.58048815145388,45.2,0,1100,7,26,0.435780956641928,0.04
0,1,2.55778595387573,59.6,0,1235,34.2,36,0.498071298392981,0.08
0,1,3.16536729937436,78.2,0,1114,24.2,57,0.607523601789202,0.04
1,1,3.36673380377354,201.7,0,1011,14.8,31,0.276606549722489,0.04
1,1,2.07591214936689,82.7,0,1245,28.3,34,0.528805917285802,0.08
1,1,3.16432427713744,84.7,1,936,3.7,56,0.717936479029748,0.24
1,0,3.21332251601944,54.3,0,1079,19.4,40,0.460951231328998,0.04
1,1,2.58034711914189,55.8,0,1137,54.8,83,0.853568607341966,0.2
0,1,3.18065871876324,101.3,1,1196,9.9,61,0.753007216860038,0.28
1,1,2.34493726154494,78,1,1061,49,79,0.890326852419205,0.4
0,1,3.25704522420024,122.5,0,956,46.6,41,0.37379684395918,0.04
1,1,3.97845465490469,82.1,1,1234,42.3,80,0.80610446297344,0.34
0,1,2.74216525144664,55.3,0,1066,23.3,55,0.663112283204859,0.04
1,1,2.47213720394065,60.6,1,1338,0,74,0.899240152197303,0.5
1,0,2.20055890672579,68,0,850,25,56,0.710259104591861,-0.02
0,0,2.7799963302794,470.5,0,1057,3.5,0,0.113668438178453,0.04
0,1,3.75328053053464,117.3,0,1212,0,18,0.193440617188202,-0.02
0,1,2.56444779304776,70.3,0,1218,71.2,48,0.563663262556099,0.08
0,1,2.43136061960641,80.1,0,1202,30.5,25,0.388947247413266,0.08
0,1,2.91913985168167,116.1,1,953,0,59,0.750748139214815,0.24
1,1,3.27257836107237,104.1,1,887,34.4,53,0.63619861575871,0.18
0,1,3.34638922757882,99.8,1,860,28.8,57,0.671239906566923,0.18
1,1,2.5003850448818,46.6,0,1184,43.5,60,0.730624838771534,0.08
1,1,2.18762931033612,105,1,1236,48.4,67,0.839173492315556,0.28
1,1,4,13.5,1,1178,0,72,0.852675118359609,0.34
1,1,2.8379488397462,40.3,0,1093,27.5,55,0.668085030875794,0.04
0,0,2.93979155966328,107.4,0,1263,47.6,41,0.442108980774115,0.08
0,0,1.87168146337506,25.7,0,778,13.6,46,0.726220250871514,-0.02
0,0,2.3896577753199,63.3,1,1048,0,61,0.835217279984966,0.24
0,1,2.74885587973634,122.4,1,925,6.8,66,0.803931034489557,0.24
