scholarship,completed,gpa,parental_income,first_generation,sat_score,distance_to_college,financial_need
0,0,3.37404232725637,49.8,0,1122,40.3,64
1,1,2.63334300284592,86.3,1,993,34.9,55
1,0,2.81331632141905,33.7,0,1205,52.9,77
0,0,3.83580760286031,41.2,1,684,15.7,74
0,1,2.7253570279445,145.3,0,1116,55,14
1,1,3.19038362943037,54.2,1,1100,15.3,68
0,1,3.21538388182875,110.8,0,1284,21,47
1,1,3.61201778072917,42.2,0,1060,24.2,66
1,1,2.66876014675209,88.8,1,1182,36.3,78
0,0,2.93007592946167,67.2,0,942,33.8,65
1,0,2.45890088738052,37.4,1,1330,10.9,67
1,1,2.93374277995746,139.5,0,1417,20.3,11
1,0,2.77900945889481,49.7,0,1179,13.7,60
0,1,3.49494931260929,111.4,0,1055,40.9,19
1,1,3.27545034489078,75.8,1,1191,4.4,83
0,1,3.77826465461811,183.9,1,1121,26.6,32
1,1,3.62633663242005,94,0,980,60.9,57
1,1,3.02565559149585,36.5,1,936,4.6,64
1,1,3.25639020639505,50.9,1,1136,9.2,65
1,1,3.29372293999439,49.2,1,1105,58.5,53
0,1,3.32554045832957,85.2,0,955,0,44
0,0,3.42711164204535,59.5,0,1326,69.3,57
1,1,2.99298906899802,120.3,1,1111,0,56
1,1,3.56163717617147,65.7,0,1446,39.7,29
1,1,2.99195736615444,179,1,1164,20.2,57
0,1,3.95431589393466,88.6,0,1026,45.8,47
1,0,3.30503983497422,93.4,0,928,15.5,58
1,0,2.38978459955312,25.8,0,1082,38.6,75
1,1,2.42974540355704,255.3,1,1337,60.6,14
1,0,3.06044739200033,62.5,0,869,53.2,45
1,1,2.42648201705461,94.3,1,1393,22.5,80
1,1,3.16778870938191,61,0,909,12.9,60
0,1,2.65603535973018,105.4,0,991,22.5,58
1,0,2.57877282026665,45,0,876,64.9,45
1,1,3.45443670438364,129.9,1,1209,19.5,49
0,1,3.45921522134508,86.9,1,1189,0,65
1,1,2.66503364293013,41.9,1,1323,2,97
0,1,3.05727401004402,120.4,0,967,15.6,35
1,1,2.3631398644006,53.5,0,1045,14.2,44
1,1,4,109.1,0,899,2.9,37
0,0,4,31.6,0,1407,17.1,61
1,0,2.33798760560353,42.7,0,779,64.4,65
0,1,4,97.8,0,1246,62.3,48
0,0,3.24715938151298,106.3,1,1132,38.6,33
0,1,3.18712891323577,113,0,1138,49.3,34
1,1,2.57948977079542,75.7,0,1192,71.9,27
1,1,2.80831827345236,37.8,1,1323,42.9,83
0,1,3.7340998422157,90.3,1,755,39.2,64
0,1,2.80441725838537,98.1,0,1102,48.1,19
1,0,1.85847908674618,18.6,0,1302,38.2,64
0,1,3.42993286654084,21.3,0,1060,25.5,64
0,1,2.67082490175263,136.6,1,946,54.3,72
1,0,2.20671091495785,29.9,0,1227,59.4,65
0,1,3.17865917640272,102,0,1440,21.8,46
0,1,3.36338507258633,105.4,0,1134,36.7,38
0,1,3.72829100730702,94.9,0,1042,29.3,37
0,0,3.26887396357495,87.7,0,1125,14.4,40
1,1,2.74659938771019,29.6,0,1137,0.1,76
1,1,2.96633644598045,62.9,0,1240,31.2,67
1,1,2.93747053598013,93.4,0,900,45.9,34
1,1,3.79187908488856,101.8,0,1008,49.3,46
0,1,2.54412907640813,83.3,0,1174,53.7,48
0,1,2.90347340141941,299.3,1,1146,1.1,33
1,1,3.7357841237659,63.4,0,838,13.1,72
1,1,2.98365408576582,142,1,1135,41.2,40
0,1,2.94403524533907,61.9,0,984,12.6,55
1,1,3.48491790418602,223.1,0,1394,47.5,23
0,1,2.75385842350017,208.8,1,1219,28.2,33
1,1,2.31949186316616,118.1,1,909,23.6,86
1,1,3.82410292278007,232.9,0,944,79,24
1,1,1.85940892164821,42,0,919,5,47
1,1,2.42964374490008,45.6,1,1219,10.5,73
1,1,2.93460467189972,82,1,1198,31.6,80
1,0,2.22327851527234,33.7,0,1230,36.4,60
1,1,3.02499847120808,114.2,0,1228,16.1,21
1,1,3.25306603458821,107.8,1,992,46.5,69
0,1,3.12963665570102,128.5,0,1085,38.7,44
1,1,3.79651594002697,35.1,1,1080,46.7,84
0,1,2.5942429480297,93.1,0,786,27.8,50
1,1,3.45427687444402,80,1,1035,9.4,59
1,0,2.77204685206513,108.6,0,1132,5,54
0,1,3.11141030187713,76.9,0,1395,40.2,61
1,1,3.37788654306436,73.2,1,900,56.1,83
0,0,3.39166207383974,96.7,0,826,2.1,35
1,1,2.86273741070676,49.1,0,1406,45.4,72
1,1,2.64599263871127,77.3,0,1236,0,80
0,0,3.0659076199648,40.6,0,1364,44.9,58
0,1,4,139.6,0,993,24.8,24
1,1,2.8034390043221,58.3,1,1110,27.4,61
0,0,2.83341068045423,92.3,0,1230,20,35
1,1,2.84286681833242,125.6,1,1029,15.8,58
0,1,2.88526658284377,76.9,0,1222,47.3,22
1,1,2.49320375678098,48.7,1,1302,39.6,80
0,1,3.65040243508375,87.1,1,1292,27.5,52
1,0,2.49837100466655,84.9,0,1167,46.3,35
1,1,3.35452063824504,178,1,1099,41.7,62
1,1,3.8262720796494,105.9,0,1055,60.7,62
1,1,2.82584654947038,38.3,1,1370,36.1,78
1,1,3.0088946357693,19.4,0,1041,0,55
0,0,3.01924770827673,51.9,0,1330,12.4,42
0,0,2.72297803261595,106.6,1,1024,40.5,52
0,0,2.60608431827826,101.5,0,908,1.5,49
0,1,3.08732666399197,47.7,0,1170,7.9,35
0,1,3.60383307734246,197.7,0,1218,67.2,16
1,0,2.78112780671223,120.6,0,1138,41.3,29
1,1,3.41729351440544,69.1,0,1164,51.1,64
1,1,3.97886536209471,36,0,1277,24.5,69
1,1,3.13317221482762,45.2,1,1298,2.4,70
1,1,2.59897214774043,88.8,1,1027,31.9,75
1,1,3.18071348610377,90.6,1,1230,33.8,67
0,0,3.4691972078645,149.2,0,1160,0,25
1,1,2.79172801212627,32.9,0,1010,21.6,60
0,1,3.19757146001624,120.2,0,915,18.2,38
1,1,3.50207139820187,44.3,1,1151,39.6,100
1,1,2.40324304204751,53.7,0,1132,22.3,69
1,1,3.08906109785405,74.1,0,960,20.6,57
0,1,2.5650681200687,56.4,0,925,10.8,54
0,1,3.03854120653637,36,0,1181,0,50
0,0,3.20784731628043,70.3,1,1251,45.8,56
0,1,3.43059065720794,113.2,0,1241,42.9,18
0,1,2.97068460433835,151.3,0,1036,31.5,37
1,1,3.05867070702712,45.7,1,749,40,78
1,1,3.38847698510966,30.6,1,1184,36.9,78
0,1,2.69184700260084,221.7,1,951,27.2,43
0,1,3.16280376646326,16.8,0,997,17.4,82
1,1,3.58215782859267,170.4,0,861,31.3,15
1,1,2.84832292091135,43,1,1000,45.6,79
0,0,2.52837122938748,29.2,1,1240,9.8,88
1,1,2.8963167702537,111.9,0,1022,44.8,36
1,1,2.68385969226702,136.8,1,1195,35.1,61
0,1,3.40570226932923,64.8,0,1039,29.1,35
1,1,3.12554509436276,131.8,0,1064,53.2,63
1,1,2.6491078871167,163.8,0,986,4,54
0,1,2.59761782439057,194.8,0,1202,18.4,32
1,1,3.10992379623887,114,0,1116,19.4,38
0,1,2.873700014279,113.8,0,1320,46.5,48
1,1,3.52106047057139,102.5,0,1436,8.6,31
0,1,2.58069095176809,119.4,1,998,19.5,28
0,1,3.39018048898758,101.3,0,1373,6.9,47
1,1,2.29518398563652,35.6,1,1255,47.1,88
0,1,2.800595522535,95.6,0,1038,33.6,38
1,1,2.84347466054824,213.9,0,840,64.2,23
1,1,2.96678218803788,93.6,0,1071,62,44
1,1,3.51319879340847,85.8,0,1228,12.3,23
1,1,2.40895862774955,159.5,1,918,30.1,43
0,1,3.02364719433201,125.9,0,1266,15.3,37
1,1,1.95805015679245,80.3,1,970,48.1,65
1,1,2.37839183338539,66.9,1,926,26.2,72
0,1,3.82852603031731,94.3,0,1076,39.7,36
1,1,3.12454996122948,101.3,1,964,25.4,78
1,1,3.04021848146968,53,1,1167,21.5,72
1,1,2.92533874094462,84.2,0,1038,72.1,40
1,0,2.9647695821572,40.6,0,1324,49.4,49
1,1,3.6123042228723,183.8,0,1326,64.2,22
1,0,2.10174408757495,42.1,1,1008,49.4,71
1,0,3.17694300469738,79.1,0,1109,44.4,65
1,1,3.68703911638482,114.4,1,1109,22.5,39
0,1,3.26722634753391,727.6,0,936,0,0
1,1,3.23704627994219,21.8,1,745,34.1,72
0,1,2.64808319346764,172.7,1,1215,19.7,63
1,1,2.79214705029379,51.8,0,1320,16.4,30
0,1,3.09022008361722,61.1,0,1038,54,58
0,0,2.44218364516618,71.4,0,1210,46.6,52
1,1,2.60310909678756,112.5,1,1391,24.3,54
1,1,3.4761718559345,62.2,0,1040,8.3,59
1,1,2.65787534806288,67.9,0,764,0,63
0,0,2.75476628032201,176.9,0,1161,7.8,30
0,0,3.36476431023019,73,0,1029,82.1,43
0,1,3.62650616327486,115.6,1,766,8.5,79
0,1,2.34650963735609,33.5,0,1096,25.8,50
0,1,3.33398960073413,87.5,0,1165,38.9,33
0,0,2.86772889100221,109.5,1,1041,86.4,69
0,1,3.08798055893997,272.3,0,1085,20.3,0
0,1,3.23849350963193,135.4,0,1023,0,46
1,1,3.01616605423313,85.8,0,1251,39.2,58
1,0,4,39,1,897,43,68
1,1,3.1892071275838,131.5,1,1198,21.9,62
1,1,2.9370846539952,46.3,0,1079,0,48
0,1,3.01695293147383,255.6,0,1342,46.2,8
0,1,3.38996963482917,54,0,959,35.6,61
0,1,2.64413105651599,91.8,0,1295,56.4,37
1,1,3.4952372858178,24.8,0,1146,22.9,50
0,1,2.68263919434278,56.9,0,1214,14.3,54
0,1,2.60183397788578,46.9,1,1041,51.1,71
1,1,3.17502624302615,138.5,1,1076,48.4,44
0,1,2.46870942416017,150,0,1022,28.7,33
1,1,3.50333172175599,72.2,1,1264,25.4,54
1,1,3.3237131515728,47,1,822,27.9,79
0,1,2.84182940383454,71,0,1261,27.3,36
0,0,2.65379239507849,81.7,0,1253,16,36
1,1,3.04149523683797,88.6,0,1174,7.9,56
1,0,2.70918006103925,43.5,0,1203,10.6,38
1,1,2.94576633817642,72.6,0,1469,40.4,43
1,1,3.52120970618706,186.7,0,1260,35.8,42
1,1,2.83398730649736,128.1,0,1251,51.3,31
1,1,3.0049012398731,113,1,925,34.8,56
1,1,2.59949154170697,289.2,0,1015,28.9,17
1,1,3.7767762541865,23.6,1,1190,35.7,83
1,0,3.10293679434584,99.4,0,949,54.8,67
0,1,3.25956653272009,64,0,1142,30.4,52
0,1,3.62879197462495,102.3,0,1097,4.1,23
0,0,3.77128356067248,142.6,1,1256,47.7,32
1,1,2.82922308724341,52.3,1,913,0,73
1,1,3.25737258152281,181.3,0,985,0,43
1,1,3.77811123935876,38.3,1,1186,5.8,76
0,0,2.84034161759345,144.3,0,1001,18.6,40
0,1,3.46340231991095,244.9,1,1194,60.1,20
1,1,3.39808102414251,10,1,1331,41.3,65
1,1,2.45344186064621,190.7,0,1005,38.3,35
0,1,2.98052549976035,111.4,0,1172,38.1,26
0,1,3.50278087128957,378.3,1,1051,3.7,13
0,1,3.2702458880483,350.9,1,1186,21.3,5
0,0,2.27518192655126,167.9,1,1022,23.3,49
1,1,3.25161925099534,25.5,1,861,40.1,80
0,1,2.6045945822421,82.5,0,855,31.9,55
1,1,2.76722256840026,70.9,1,927,7.5,80
1,1,2.69271324630509,65.7,0,1021,53.3,68
0,1,3.34626481165075,47.7,0,913,0,23
1,1,2.83420553051313,68.5,1,1087,44.2,71
0,1,3.13403599582185,40.6,0,1003,14.2,48
1,0,2.61039767181612,35.9,0,1107,59.4,65
0,1,2.76926888394657,137.3,0,1281,34.7,30
1,1,3.63650807281553,23.9,1,1050,72.1,76
0,1,3.64714147701995,40.9,0,716,50.1,53
0,0,2.35373209309951,175.6,0,950,45.8,37
0,1,2.7141249891532,167.7,0,814,21.6,33
1,1,3.07466093000465,61.9,0,1045,0,62
1,1,4,88.1,1,1329,39.1,73
1,1,3.28548055426343,62.2,1,1074,32.2,72
1,0,2.56258824387919,104.4,0,989,35.4,47
1,1,2.84103067256186,31.3,0,998,51.7,68
1,1,2.8332446137645,116.6,1,1321,25.5,58
0,1,3.21824884653512,66.1,0,940,28.4,35
0,1,2.83421039244623,83.1,0,1099,17.4,48
1,1,3.34478439310973,41.6,0,1149,18.4,65
1,1,3.16250820430351,71.5,1,1207,22.7,49
0,0,2.77944926398259,122.3,1,1287,26.5,54
1,1,3.21580139505495,387,1,1100,15.6,10
0,0,3.46411180306332,246.7,1,960,22.9,22
0,1,3.31039981708047,162.4,0,1328,31.5,26
0,1,3.83336723706802,37.8,0,1010,35.3,54
1,1,2.97192831491354,169.3,0,850,12.7,38
1,0,2.42065855476061,94.4,0,690,49.4,52
1,1,2.43533858761854,55.5,0,1062,45.3,51
1,1,3.3232041965419,97.4,1,1166,27.5,54
0,0,2.94201415714883,52.5,0,844,5.9,22
0,0,3.31215336348286,163.7,0,1020,25.6,32
1,1,3.00092221666199,256,0,879,31.4,12
1,1,3.00314734847849,139,0,1234,20.9,30
1,0,2.20846760875252,37.1,0,988,17.9,69
0,1,1.94735731034834,64,0,1134,27.6,30
0,0,2.19820456087032,91,1,1084,38.9,74
1,0,2.30747233082514,71.3,0,1087,17.2,44
1,1,3.65312919327682,41.3,0,1041,48.9,48
0,0,2.93901608240515,106.5,0,1138,2.3,31
0,1,3.89732281531954,52,0,1098,36.1,60
0,1,2.48849136156834,115.6,0,1104,19.4,46
1,1,4,179.6,1,1125,12.5,57
1,1,3.38084135053847,142.4,1,991,0,41
0,0,2.25221978894778,152.7,1,1218,50.4,17
0,0,3.58677699588607,80.3,1,1016,34.3,69
1,1,3.13748542057367,123,1,1224,6.6,53
1,1,2.43633365260709,70.6,1,1270,27.1,65
1,1,2.6771625326026,116.4,1,941,15.3,47
1,1,2.86958737415691,139,1,1262,28.9,64
1,1,2.364226172418,36.9,1,1207,27.4,67
1,1,2.03838379482787,88.5,1,817,17.2,37
1,1,3.28329794199811,70.6,0,1316,60,64
0,1,3.46084202302113,142.4,0,1085,14.7,19
1,1,3.17409867937598,18.5,0,1015,42.5,59
0,0,2.31351616253255,21.4,0,800,47.2,55
0,1,3.01538825515668,165.4,1,846,37.3,31
1,1,3.4205174955876,145.9,1,1294,26.8,57
1,1,2.67184634497212,108.8,1,1040,20.3,59
0,1,2.65754739096012,32.5,0,1194,0,73
0,0,3.05134385713641,87.8,0,1263,0,46
0,0,2.78305747436131,103.8,0,1042,40.6,45
0,1,3.25137485744248,111.1,0,895,0,39
1,0,2.64544145274751,144.9,0,890,39.7,30
1,1,3.11226226862944,156.6,0,1359,14.6,39
1,1,3.00323139555109,34,1,1198,8.3,84
0,0,3.1129977506846,64.4,0,1039,28.1,61
0,1,2.30090018551373,179.3,0,1366,51.8,27
0,1,2.30988233114341,60.8,1,924,28.2,61
0,0,3.68325920768267,53,0,1007,27.1,47
1,1,2.77188992021803,100.3,1,1055,0,60
0,1,3.16744406910907,61.8,0,1006,40.7,25
1,1,3.06177476617832,42.7,1,1252,24.4,69
1,0,2.30099528776872,154.7,0,1121,8.1,45
1,1,3.42215898741945,96.4,1,1475,19.8,48
0,0,2.18260173815569,72.6,0,1216,23.7,40
0,1,3.09468422913524,49.6,0,821,48.1,41
1,1,2.94116456580432,38.6,1,1209,45.6,85
0,0,2.93279637890906,142.4,1,1098,39.4,62
1,0,3.64908122617783,76.7,0,857,46,46
0,0,3.55516962934241,148.6,0,1098,60.9,36
1,0,3.05288459967843,52.7,0,1291,68,65
0,0,2.03178434968285,114.6,0,814,6.7,17
1,1,2.32251527856128,41.6,1,1181,8.4,70
1,1,2.84690790195814,123.6,0,883,34.1,33
1,1,2.77720571699122,94.1,1,1078,36,74
0,1,4,81.1,1,978,38,59
1,0,2.38371523052712,105.7,0,878,47.3,32
0,1,3.08974578684072,34,0,878,28.4,44
0,1,3.05245733685732,103.9,0,1518,38,14
1,1,3.10799637746802,81.7,1,870,12.8,55
0,1,4,294.4,1,1061,0,0
0,0,2.95397440200002,174.5,0,1161,34.8,22
0,1,3.62149641754906,86.9,0,1033,38.7,42
1,1,2.65298790382272,160.2,1,1156,38,50
0,1,2.84627229070262,48.7,0,854,25.1,44
1,1,3.13117188330638,79.5,0,1377,40.4,41
0,0,3.70517967169852,66,0,888,33.7,43
1,1,3.04412477842978,60.3,0,1131,48.1,45
0,1,2.81321895695598,55.9,0,1307,0,27
1,1,2.29443657825771,53.8,1,1184,36.4,90
0,1,3.25166349453074,86.1,0,1138,27.3,58
0,1,3.18083463425935,56.5,1,1355,55.6,71
0,1,2.8763228227107,218.2,1,1123,39.8,48
1,1,2.80381580933154,41.9,1,1301,46.7,90
1,1,2.1166097933716,121,1,1009,0,50
1,1,3.48077054974931,94.2,1,1014,43.8,62
0,1,3.25199090312187,20.9,0,1295,55.4,56
0,1,2.69339232520494,42.1,1,1187,6.7,71
1,0,2.61835130945189,48,0,1271,31.5,59
0,0,3.41786052285803,119.6,0,806,28.3,35
1,1,2.24087752120526,41.4,1,1039,23.6,56
1,1,2.8558515325264,68.9,1,1172,15.2,87
1,0,2.51019871252952,31.7,0,985,38.7,62
1,0,2.25451768012248,24.1,0,1243,26.3,37
0,0,3.54642207825661,119.8,0,1000,59,54
1,1,2.5773000464778,116.2,0,1294,37.2,46
0,1,2.94771533656828,104.9,0,1388,33.1,38
0,0,2.1814131216454,62.4,0,1173,0,64
0,1,2.8270452302799,192.5,0,997,0,22
0,1,2.97056109671919,78.8,1,1007,13,67
1,1,2.66935208579328,113.8,0,954,37,49
1,1,2.88836553928738,231.4,1,1309,25.1,33
1,1,3.51023884634491,169.2,0,1152,21,41
0,1,3.10596344313125,188.1,0,1248,38.2,12
1,1,2.79842286276913,67.7,1,952,6.4,55
1,1,2.75417690968644,86.2,0,926,27.9,42
1,1,3.63710666638939,45.3,1,948,30.7,78
1,1,2.67598429392575,63.6,1,1225,55.6,51
1,0,2.58905667843569,63.2,1,1132,52.5,96
0,1,3.35186707468979,89.6,0,1367,0,33
0,1,2.98745035550835,457.2,0,1395,0,0
1,1,3.33351290475531,117.5,1,1086,44.2,67
1,1,3.10619118088049,59.3,0,1180,16.3,53
1,1,2.13422168858543,109.8,0,937,13.9,37
0,1,3.04716334716402,202,1,1026,0,35
0,1,3.81560792295806,151.3,0,1097,33.1,20
1,1,2.35392476924375,140.1,0,1022,63,38
0,1,3.30617507648229,218.6,1,1097,30.5,45
1,1,2.81561025548883,70.4,0,1085,42.9,49
0,1,2.76234735635798,108.5,0,1099,66.3,38
0,0,3.08829781547324,132,0,1140,5.8,34
1,1,3.12664859883939,49,1,1279,19.7,56
0,1,3.42941529267787,59.8,1,1097,7.6,69
1,1,2.85216549696183,295.6,1,1278,36.2,33
0,1,2.67670594242871,90.4,0,930,20.2,55
0,1,2.68534172914215,163.1,1,1065,19,45
1,1,2.38125038862304,109.3,0,1068,14.9,64
1,1,2.57454199212666,97.1,0,1005,47,32
0,0,3.04294970502647,85.2,0,980,19.8,18
0,1,3.69140345420757,143.3,0,1030,16.1,44
1,1,1.99469994689742,128.2,0,1140,29.2,42
1,1,3.11571817678163,92.9,0,924,46.5,44
1,1,3.23258466558887,128.9,1,1123,2.5,57
1,1,3.01601258678726,47.4,1,915,75,85
0,0,3.89911595652454,49,1,1065,10.9,65
1,1,3.30100375087278,185.8,0,859,18.6,14
1,1,3.46785660790458,44.2,0,1360,38.5,54
1,1,3.25076711317329,60.6,0,1227,20.1,43
0,1,3.19477135187588,32.1,0,1259,28.8,48
0,1,3.03799577764881,72.3,0,1264,42.2,47
1,0,2.2648189525059,86.4,0,1099,16.5,63
1,1,2.81213327259579,150.5,1,888,21.5,63
0,1,1.89535455355427,332,1,1246,40.9,14
1,1,3.03413493647571,40.9,1,1420,31.4,66
1,1,3.18860139669549,55.6,0,1122,32.5,52
0,1,3.07207326965736,146.9,0,1165,45.4,51
0,1,2.90408383686568,133.4,0,1088,62.2,40
1,1,2.58495799417726,49.4,0,1304,25.1,55
1,1,2.63032855529213,53.7,0,1052,24.4,41
0,1,3.73905241536419,61.3,1,1137,15.9,69
1,1,1.8404274099743,77.4,0,1062,0,64
0,1,3.09900303833543,36.6,0,1042,0,55
1,1,3.53015478670711,34.2,0,1037,0,64
1,1,3.75088330870735,53.8,1,1251,58.6,77
1,1,2.40296980895721,123.4,1,1183,0,53
1,1,2.95777344093328,72.2,0,1200,27.6,47
1,1,3.34345738545322,39.9,0,1009,34.1,51
0,1,2.79797876106438,145.6,0,1112,12.1,33
1,1,2.3868831388443,171.3,1,976,22.4,36
0,1,3.6524877802351,210.1,0,1113,23.9,0
0,1,3.04482020769165,58,1,998,40.7,52
1,1,3.35345941238839,87.5,0,1118,36,42
0,1,2.33430944326193,84,0,998,21.8,41
1,1,2.99878277426051,78.2,0,1026,48.4,48
1,1,3.18144328180569,90.9,1,1107,22.5,71
0,0,2.11534383996932,197.2,0,1170,49,25
0,1,2.60704486510386,74.2,1,1187,0.9,67
1,1,2.45522614346426,23.8,1,1156,0,86
0,1,3.26623877962558,127.1,1,1077,50.2,64
1,1,3.37223193071905,76.3,1,862,57.1,75
0,0,2.483477800517,168.6,0,1185,19.6,42
1,1,2.74573367049638,120.2,1,1150,5.8,57
0,1,2.47541093302623,169.8,0,1033,45.5,18
0,1,4,46.8,1,1096,42.1,100
1,1,3.43576180986946,238.1,0,1091,30.1,31
1,1,3.43925649154035,96.2,0,940,33.8,37
0,1,3.49425743056809,194.4,0,1329,44,28
1,0,3.36525353031113,132.8,0,1114,0.4,25
0,1,3.30544937867379,56.8,0,832,24.6,47
1,1,3.34189864004712,48.5,1,989,17.4,69
1,1,2.82748060603769,28.4,0,1168,39.5,79
0,1,4,191.3,0,1196,47.2,29
0,1,3.00239919906841,155.7,1,1187,9.6,40
0,0,3.25044903062476,99.4,0,1166,46.4,25
0,0,3.45087300708924,68.8,0,1195,56.8,39
1,1,3.78067319955124,168.9,1,934,28.3,51
0,1,2.18918280568098,91.1,0,1232,21.1,19
0,0,2.5816286906602,56.3,0,951,40.2,67
0,1,3.13743206885015,197.1,0,1169,32.3,16
1,1,3.72708197899168,22.7,1,840,48.2,79
1,0,3.09798073178278,89.7,0,1200,30.6,46
1,1,2.73843682505994,122.2,1,1044,40.8,50
1,1,3.1395668765608,58.8,0,1198,27.9,82
1,1,2.48409205282891,63.7,0,1203,27.3,47
1,1,2.82112599666382,145,1,1028,45.9,40
1,1,2.56643189567101,30.5,1,1094,26.5,75
0,0,2.44426238671635,67,0,1253,24.4,40
1,1,3.70779134537925,193.5,1,924,35.3,27
1,1,3.28716111323808,103.5,1,1086,31.3,56
0,1,2.99562613259092,176,1,1087,31.8,46
1,1,2.82235167921894,95.5,1,914,43.1,80
0,1,3.69506709671657,29.9,1,973,37.2,76
0,1,3.68784415249817,106.3,0,1189,49.3,37
1,1,3.05597477618454,111,1,941,10.2,18
0,1,3.37063382761191,139.9,0,1121,28.5,48
0,1,2.64462789456184,164.8,1,984,0,26
0,1,3.9145772799068,38.4,0,1039,31.4,58
1,1,3.26004003283485,157.9,1,1145,20.1,49
1,1,3.2355478175069,60.4,1,1106,18.9,78
1,1,2.7021579424369,46.3,1,1280,42.5,76
0,0,2.84175823814437,114.2,0,1125,28.7,34
0,1,2.66150489173796,31.8,0,1139,0,50
0,1,3.59261267531325,107.3,0,996,25.6,39
0,0,3.16825404562342,90.1,1,1314,7.3,70
0,1,2.52113732691266,61.5,0,1291,25.4,63
0,0,2.98622678834729,139.7,0,1250,44,21
1,1,2.3068269919905,97.3,0,1140,14.6,43
1,1,1.92241348487979,101.1,1,1001,59.9,87
1,0,3.02138860164829,73.9,0,894,31.5,59
1,1,3.19105198669855,104.3,0,1125,34.1,52
1,1,3.17849513721902,64.1,1,1067,9.4,65
0,1,2.89450184695002,344.5,1,1256,0,4
1,1,2.38557257466285,200.3,1,1218,42.7,72
0,0,2.68159290455591,155.9,0,1256,22.8,33
0,0,3.14163377037603,186.6,0,1008,72.8,19
0,0,2.6642931625643,194.4,0,1000,23.1,32
0,1,2.49544029714232,158.5,0,1253,57.6,49
1,1,3.20865670111115,94,0,1034,48.9,40
1,1,2.01027220790188,166.3,1,1419,61.1,41
0,1,3.01690502089956,145.5,0,1111,12.6,37
0,1,3.17357761135665,43,0,1081,45.3,57
1,1,2.74957054137417,73.9,1,1133,29.2,74
1,1,3.37913525405217,88.2,0,1383,33.2,32
0,1,3.00046963688626,151.5,0,1381,22.9,15
1,1,3.69730987323825,63.6,0,948,5.8,54
0,1,2.92643836591625,109.4,0,1071,43.3,22
1,1,2.30064166911982,46.5,1,1153,40.9,83
1,1,3.59874936082699,133,1,1028,47,64
1,1,2.923594676843,59,0,1171,22.1,57
0,1,3.54694970197429,278.7,0,1128,55.4,2
1,0,2.0668588922659,40.8,0,813,7.5,68
1,1,2.99577182146219,86.2,0,1092,8.2,47
0,1,2.93272035998557,73.4,0,1265,32.4,50
1,0,2.40713430398776,114,0,848,34,45
0,1,2.90360605470501,57,0,1122,21.1,33
1,1,3.25154144480385,83.2,0,1059,12.5,58
1,1,3.00653873420329,46.5,1,1328,0,45
0,1,3.4297324323491,91.7,0,1085,17.2,43
0,1,2.67645811938265,27.7,0,1276,57.1,38
0,1,3.6290157184736,166.4,0,1208,11.2,13
1,1,2.73814016172719,50.5,1,859,0.2,35
0,1,2.55030763785725,106.7,0,1150,30.3,54
0,1,2.75410917814083,87.6,0,1266,0,52
1,1,2.89478194175125,77.6,1,1108,68,62
0,0,3.42310365515714,155,0,1011,33,22
0,0,2.23910454844957,185.4,0,1171,0,33
1,1,3.5803511035018,71.4,1,977,41.1,88
1,1,3.98184194886261,55.8,1,1150,24.5,69
0,1,2.63051259798667,55.3,0,1237,49.6,55
1,1,2.51066932629259,58.3,1,1142,20.7,96
1,0,2.81561821670539,43.2,0,1214,40.6,68
0,1,3.12785450016584,357.1,0,1008,5.5,0
1,1,2.59236654402528,57.2,0,869,5.7,56
1,0,2.61390157944111,239.3,0,1115,40.8,11
1,0,3.00692251587362,108.8,1,850,46.6,54
1,1,2.84602978009618,94.6,1,1079,4.1,74
0,0,3.40832735349904,147,0,1115,25.5,28
0,0,2.45633697718648,44,0,1316,20.3,67
0,1,2.99931575888543,83.1,0,1402,25.8,42
1,1,2.04102720456785,157.1,1,1148,36.8,39
1,1,3.13922038536608,70.6,1,942,26.8,62
1,1,2.80465761139349,98.1,0,864,23.3,36
1,1,3.38753298289559,53,1,1103,30.4,79
0,1,3.13514606039993,195,1,1140,28.4,38
1,1,3.25619850981872,51,0,880,37.6,39
1,1,2.35803539374209,46.8,0,1236,14.2,38
1,0,2.72363514895896,22.9,1,879,14,70
0,0,3.28437820549187,211,0,1179,56,19
1,1,3.49013740371515,85.4,0,994,1.6,27
1,1,3.35857515528989,74.8,1,1094,13.3,70
1,1,3.76972204372504,86.8,0,1264,48.8,60
0,0,2.3108395697723,48.8,0,1150,0,44
1,1,3.07829865686139,61.4,0,1234,42.8,37
1,1,4,134.9,0,1108,70.1,7
0,0,2.57131209769144,56,1,1142,2.9,50
0,1,3.93263350777701,223.6,1,1167,0,41
1,1,3.43619525869011,94.8,1,1106,51.7,57
1,1,2.36822376838581,163.9,0,1269,25.1,28
1,1,2.93400958443155,31.3,1,1262,30.1,72
0,1,3.80540907028488,26.6,0,1058,68,61
0,0,2.33878924830277,29.2,1,1016,42,54
0,0,2.88083645905126,221.7,0,969,0.4,0
0,1,2.97459757401179,112.7,0,1110,53.7,34
1,1,2.09541007098244,162.6,1,1115,0,26
1,1,2.69240245127645,90.5,0,1043,12.1,50
0,0,2.79275046869137,209.9,1,1048,25.8,38
1,0,3.74073690386352,25.1,0,1085,64.4,65
0,1,3.61831776912136,69.2,1,1130,15.1,75
1,1,3.09199295359262,97.1,0,1205,8.9,37
