training,earnings,age,education,prior_earnings,employment_history,urban,ps,tau_true
1,87.3766696568273,21,12,19.6,7,1,0.313666525514264,5.7736269362685
1,63.8667962229198,35,12,11.6,22,1,0.250041276581327,5.49961365145159
0,60.3290254081121,32,13,33.1,13,1,0.0638777295361649,5.15026647752179
0,79.005771800285,29,10,36.1,7,0,0.105892847278311,5.71064487834106
1,110.31514802404,44,13,64.4,23,0,0.74227718066665,4.84804962660221
1,104.457378427182,31,14,67.5,15,1,0.714754487486895,5.21129290310849
1,138.101116341275,51,12,49.5,34,1,0.98,3.67614134546302
0,53.613947012604,33,11,21.8,16,0,0.0469240345851809,6.1512914734903
1,80.3808199522501,39,13,249.9,14,0,0.905202816326159,4.89534143206928
1,93.4596650530212,43,13,51.4,21,1,0.678735537306131,4.92933051564472
1,135.995371998682,54,11,47,31,1,0.98,4.03636844867423
1,121.415341953103,29,12,79.5,10,1,0.707117087527668,4.98264487834106
1,107.938318712407,35,11,69.8,15,1,0.594499025485737,5.49961365145159
0,97.02176553702,37,13,98.2,18,0,0.558804147567304,5.0552603691244
0,72.0007357436436,31,12,31,12,1,0.129139150024657,5.16329290310849
1,72.6452008570428,44,9,20.4,26,0,0.665668999411301,5.74004962660221
0,70.466537592842,25,11,21.4,5,0,0.170767856932694,6.14227443832449
1,169.65433772759,47,16,67,31,1,0.98,4.10865216851173
1,121.123452118676,44,12,30,27,1,0.954361672982839,5.10404962660221
0,69.0600421154974,49,12,16.9,27,0,0.192409846070957,4.62038691346617
0,41.5035166913907,27,12,8.7,5,1,0.0252549165460667,5.49448110212308
0,81.9309093390312,29,10,53.4,11,1,0.233711963808571,5.80664487834106
0,73.9222842418602,32,13,14.6,15,1,0.16298513321242,5.57426647752179
1,101.934195518186,30,12,53,14,0,0.304149042072442,5.2341868505573
1,97.9457701336055,41,12,26.8,24,1,0.757163531974992,5.27930985288139
0,96.6291922361082,32,15,38,16,1,0.225235145074018,5.18626647752179
0,70.8547655362289,36,14,27.2,20,1,0.132757944197946,5.46665978780913
0,124.634493518805,36,12,106.2,17,0,0.764212128277909,4.87865978780913
1,84.0505190076053,34,11,49.9,17,0,0.288866664187892,5.7264285021965
0,39.3415193959321,21,13,12,0,1,0.0506577422376447,5.6816269362685
0,70.1847540020959,39,10,23.5,20,1,0.377151862937635,5.99934143206928
1,46.9343713024252,38,17,305.7,18,0,0.978058470194081,4.84099568988439
1,96.7429154149985,52,15,257,32,0,0.98,3.52855178987957
1,146.753607795242,60,13,81.1,41,0,0.98,1.81333695208243
0,51.354290888354,33,12,17.6,15,1,0.0346795026762776,5.5432914734903
0,41.5527628794063,26,11,10.4,6,0,0.02,6.15272171998271
1,90.3138301967037,22,15,171.3,2,0,0.772043153434626,5.37491158717142
0,97.4279434614473,41,15,46.9,23,1,0.418612605078961,4.90330985288139
0,106.114614458408,36,17,80.3,18,0,0.436196029227544,5.07465978780913
0,70.8608924370044,32,12,28.9,6,1,0.203875374518537,5.46626647752179
1,116.516031002776,28,12,88.2,8,1,0.718371546885543,4.96025018525816
1,102.512987547954,39,15,117.3,19,0,0.618292657689014,5.01534143206928
0,90.8649414713208,31,14,28.8,17,1,0.160909195824627,5.64329290310849
1,116.104553559117,37,16,185.2,18,0,0.896908693635048,5.0552603691244
0,73.9813538878478,18,11,36.2,0,0,0.418460508542623,5.90522198857073
0,85.5992713197531,25,11,33.5,8,1,0.248664046393291,5.86227443832449
0,99.5020890994842,37,11,40.5,18,1,0.531685077826025,5.6552603691244
1,147.954387860696,35,16,77.2,23,1,0.965234144691952,5.09961365145159
0,58.0809457451653,29,13,22.2,13,0,0.0366356324777645,5.65464487834106
1,76.3851524061595,39,15,260.2,21,1,0.98,4.78334143206928
1,113.64191568512,46,13,73.2,28,1,0.963819182340962,4.29257145488703
1,13.2323180553278,47,16,319,24,0,0.954874951391327,4.44465216851173
1,100.073961025112,55,11,29.3,36,0,0.98,4.147289434852
0,65.3210986954238,27,13,11.7,12,1,0.0354469733186637,5.71848110212308
1,113.408629612613,41,14,36.4,24,1,0.875485896933561,4.87930985288139
1,82.4167117732079,26,13,54.3,5,1,0.253744064686981,5.11672171998271
0,98.097162608124,38,15,78.8,20,0,0.460345173173937,5.01699568988439
0,98.177694768727,34,12,50.7,18,1,0.629462428626518,5.1304285021965
0,41.967007769756,21,11,6.3,2,0,0.02,6.3936269362685
0,52.5402504876806,18,11,7,0,1,0.153573194034612,6.30522198857073
0,83.8444798339459,36,11,33.7,17,1,0.51467753712806,5.67865978780913
1,94.4111763071096,25,13,66.8,5,0,0.316678081122598,5.14227443832449
1,100.196433500265,38,10,12.6,25,1,0.83268273301422,5.95699568988439
1,101.310438964749,48,12,27.8,27,0,0.60364280360256,4.66217883764127
0,67.2026434188056,27,13,11.8,10,1,0.0256075734388184,5.65448110212308
0,98.6583918509502,31,14,141.5,10,0,0.539306734587624,5.13129290310849
0,71.2598045111625,23,13,22,2,0,0.142002000524335,5.75620396668599
1,96.6320196978844,40,12,37.3,23,1,0.782745384919035,4.92567934733469
1,65.5348718550571,25,10,25.9,6,1,0.131448514436429,6.18227443832449
1,92.3470133039736,48,13,37.5,29,0,0.652987727269055,4.15817883764127
1,106.83248781969,38,14,73.6,20,1,0.766540021805332,5.01699568988439
0,77.9669286039524,29,15,44.2,9,1,0.132670535458433,5.15864487834106
1,92.3345668535869,18,13,68.3,0,1,0.760363628809737,5.30522198857073
0,99.203551710651,36,13,62.7,15,0,0.412477811021695,5.08665978780913
0,84.0323602019709,23,14,31,7,1,0.143765853179497,5.29620396668599
0,65.0814973821908,38,10,33,17,0,0.103615669815414,5.65299568988439
0,51.012781849514,29,11,16.7,6,1,0.0797250698963346,6.08664487834106
0,61.8370127658537,39,11,17.4,23,1,0.43764603652959,5.95134143206928
0,52.0053174832106,35,9,20.1,20,0,0.099013570688543,6.09961365145159
1,79.8468388683424,43,14,173.6,24,0,0.908794996515352,4.83333051564472
1,75.2010309974488,41,13,18.1,22,0,0.316929925297653,5.32730985288139
1,108.229985715233,40,12,27.7,26,1,0.914113850162451,5.26567934733469
1,119.514994289214,22,12,87.6,0,1,0.932676520906143,5.07091158717142
1,107.516126552345,19,12,39.3,0,0,0.647732945185947,5.09961735197886
1,135.596049995782,36,14,98.8,17,1,0.933535084710848,4.87865978780913
1,130.69541034727,37,14,88.1,21,1,0.90771730954313,5.0312603691244
1,100.204553336296,46,11,84.1,23,0,0.669682308489372,5.11257145488703
1,126.23671754986,22,13,98.2,3,1,0.904840055934694,5.22691158717142
0,64.4899259850146,32,12,23.8,18,1,0.299570703783991,5.61026647752179
0,48.4373270790433,33,8,4.7,15,0,0.0423983693812681,6.1432914734903
1,68.113436536538,39,11,20,23,0,0.299080132680205,5.95134143206928
1,102.80700072508,35,15,47.3,19,0,0.301218587178697,5.09961365145159
1,103.561848392927,39,13,140.5,19,1,0.912978751028668,4.81534143206928
0,84.7312268477915,25,15,26.3,8,0,0.115733742015545,5.66227443832449
1,147.147252564142,46,15,54.5,30,1,0.98,4.20457145488703
1,116.550959696152,35,18,223.1,15,0,0.934682616459302,5.09961365145159
0,84.5038169106625,37,12,22.4,25,1,0.727886738393036,5.3992603691244
0,60.672017208618,30,10,20.6,11,1,0.0924135422309075,6.1741868505573
0,110.952370359764,44,17,47.1,27,1,0.703884314451563,4.70404962660221
1,133.473599198759,51,14,39.9,35,1,0.98,3.61214134546302
1,94.1941863694991,32,11,47.9,13,1,0.394163901284299,5.75026647752178
1,133.728021032848,36,14,84,14,0,0.765376107859398,4.89065978780913
0,53.1205949368999,35,12,16.2,16,0,0.0341118842989446,5.49961365145159
0,82.2764706969414,30,12,21.5,11,0,0.193153313167072,5.5741868505573
1,139.61374668196,43,13,79.5,28,1,0.98,4.50533051564472
1,89.8712245267583,32,14,45.4,15,1,0.37519679809427,5.17426647752179
0,62.4709458543131,29,12,21.6,9,1,0.0934523050663179,5.55864487834106
0,76.4355720240954,39,14,35.3,14,0,0.179825073991377,5.09534143206928
1,126.047456937076,44,12,69,29,1,0.98,4.63204962660221
0,64.9152375172046,39,10,30.4,15,0,0.133764613637867,5.67934143206928
0,45.9349802189797,41,8,11.3,22,0,0.249273386637971,5.92730985288139
0,59.57075098413,28,9,26.3,10,1,0.115062023379214,6.21625018525816
1,97.9146792954505,34,12,56.9,16,1,0.600823937214959,5.1224285021965
1,135.767685716969,43,15,162.4,24,0,0.98,4.63333051564472
1,120.856476225518,49,14,205.9,36,1,0.98,3.51638691346617
1,138.045143769757,33,15,105.2,20,1,0.937674521224353,5.1832914734903
0,108.810804629126,42,12,28.1,24,1,0.838467058381251,5.25546628439086
0,57.0875459327995,33,11,30.1,12,1,0.12854094400361,5.7192914734903
0,89.2732505747897,37,13,45.4,18,1,0.381822813824362,5.0552603691244
0,67.0892287501431,23,15,34.6,5,1,0.193715933596208,5.20020396668599
0,80.5603507853594,35,11,36.2,19,0,0.426095232392357,5.69961365145159
0,105.884868823016,32,14,61,10,0,0.467865023465343,5.11426647752179
1,130.083996041234,53,13,132.3,32,0,0.98,3.4473949599551
0,57.9360844861702,34,15,14.6,13,0,0.02,5.5104285021965
0,46.201142083272,30,8,17.3,5,1,0.0763141094658187,6.0541868505573
1,136.487769318737,39,14,78.8,21,0,0.818810067997077,4.98334143206928
0,84.2062981982923,32,12,36.1,14,1,0.152069304394352,5.16226647752179
0,54.5299754015812,25,11,15.5,9,1,0.0597606765496931,6.30227443832449
1,132.929980635511,34,14,79.5,13,0,0.613953295428763,5.1104285021965
0,79.2041276130865,18,13,25,2,1,0.437918208866295,5.84122198857073
1,99.1737902267392,28,14,138,9,0,0.568773779004564,5.18825018525816
1,146.584695558852,47,15,42.8,26,1,0.977282986320106,4.34865216851173
0,146.655882996859,37,17,111.3,16,1,0.946184487215457,5.0712603691244
1,122.16509563558,45,14,88.1,23,0,0.812315963304977,4.53075328034878
1,121.808919453987,48,15,65.9,29,0,0.921740663514877,4.15817883764127
0,58.8210899160209,29,9,16.9,13,0,0.0475570661600451,6.25464487834106
1,77.374978122724,45,9,10,27,1,0.69430568235038,5.37075328034878
1,101.094056398271,40,11,29.5,25,1,0.807780211997797,5.88567934733469
0,84.1991319510921,37,12,23.1,20,1,0.473471592043541,5.4392603691244
1,93.1199162187921,40,14,56.5,24,0,0.647912997687685,4.90567934733469
0,86.9546520321515,37,12,19.5,18,1,0.388007284658929,5.4552603691244
0,90.6627744879818,44,14,78.6,24,0,0.643525860504561,4.81204962660221
1,100.104822698052,39,12,22.1,18,1,0.53313504331323,5.43134143206928
1,97.4959903046408,38,14,54.1,16,1,0.291824265459602,5.06499568988439
1,107.036642726448,53,14,110.5,30,0,0.941422617088655,3.7913949599551
1,105.380788127915,50,11,14.8,32,1,0.963426722666589,4.87457945846835
0,78.7292560960654,29,14,24.3,8,1,0.156130093824504,5.53464487834106
0,113.485756296364,42,14,31.2,22,1,0.862358136526714,4.91146628439086
0,128.592373835283,42,16,52.6,25,1,0.839322279752296,4.82746628439086
0,67.9305063833768,22,10,17.6,9,1,0.162368882412486,6.43891158717142
1,85.3758496656568,41,13,15.7,27,1,0.740369565962528,5.20730985288139
0,82.8860206174209,31,13,25.9,16,1,0.215739938811337,5.62729290310849
1,132.02286916936,58,13,30.5,45,1,0.98,1.95576356196673
0,82.943373430752,34,17,22.7,13,1,0.0432617305651787,5.5104285021965
1,108.05106072465,40,15,35.6,21,1,0.54289839110664,4.96567934733469
1,133.162906936175,32,16,172.9,14,1,0.967114114066583,4.96226647752179
0,117.829488620498,41,18,55,19,0,0.335872324194619,4.99930985288139
0,65.8715874633334,31,13,12,8,1,0.0220569409439611,5.49929290310849
0,106.316448682928,41,11,68.3,23,0,0.81944192946754,5.30330985288139
1,165.855558097555,38,16,112.3,21,1,0.98,4.80499568988439
1,151.009241871699,43,15,157.8,26,1,0.98,4.56933051564472
0,70.5473081866111,31,10,40.4,16,1,0.240002976545504,5.82729290310849
0,61.5043872206714,28,10,21,9,0,0.0710430307608036,6.18825018525816
1,108.054222151193,45,15,99.2,32,1,0.98,4.17075328034878
1,89.6516997455688,41,13,72.7,25,1,0.711289901217579,4.85530985288139
1,78.529002488867,43,11,38.5,27,0,0.775996306952178,5.33733051564472
0,72.3541327087384,30,11,23.9,14,1,0.151659762308386,6.2341868505573
0,91.2790666657647,43,14,32.9,25,0,0.516242435298046,4.80133051564472
1,83.1433679365138,18,12,62.7,2,1,0.70446723906207,5.44122198857073
1,110.825464055284,39,13,27.5,25,1,0.898946346246663,5.31934143206928
1,101.563258979134,34,12,29.3,24,1,0.820675321987333,5.5544285021965
0,65.5944968343824,20,10,24.6,4,0,0.120754104654544,6.53147975370484
1,125.388146266849,39,14,107.5,23,1,0.957940100567971,4.95134143206928
1,145.588153657253,31,14,139.6,13,1,0.939360565563864,4.97929290310849
1,111.838368046973,35,14,94.5,14,1,0.795938683755853,5.09961365145159
0,90.2700870433743,27,14,90.8,9,0,0.264830471984819,5.22248110212308
0,56.5650424567457,34,11,15.5,14,0,0.0847581106531964,6.1144285021965
1,80.7846121819767,38,13,24.6,24,0,0.262053386235879,5.36899568988439
1,101.712050660682,36,9,34.6,22,0,0.535037978066399,5.45865978780913
0,70.0043962150742,32,13,44.1,12,0,0.0624928613443066,5.13826647752179
0,102.260596387607,32,14,29.2,13,1,0.270193175648085,5.55026647752179
0,54.718802892406,33,8,18.5,13,1,0.0951309316545009,6.1272914734903
1,96.5081517494164,32,14,52.3,11,0,0.25829136364,5.12626647752178
0,62.4986391011797,36,11,21.1,20,0,0.118322294348585,6.06665978780913
1,131.187355207733,48,13,62.2,31,1,0.98,4.05417883764127
1,124.011805245733,38,11,64.1,22,1,0.882497048184103,5.39299568988439
0,73.4605391249195,34,13,44.7,15,0,0.0772256134189942,5.1184285021965
1,123.716446744563,38,15,71.5,20,1,0.832208124580671,5.01699568988439
1,81.489196472876,39,12,16.1,23,1,0.512342881769963,5.35134143206928
0,46.0680083687685,37,9,7.6,15,0,0.0357490653002251,6.0792603691244
0,115.616653040468,40,14,56.4,18,0,0.591122954306261,5.02567934733469
0,74.9310421564938,30,16,29.4,10,1,0.0356145484807723,5.5541868505573
0,104.306588018904,48,16,52.1,31,0,0.76034788611963,4.05417883764127
1,124.023372063192,47,13,188.2,28,1,0.98,4.05265216851173
1,69.9266178710209,27,18,313.5,9,1,0.98,5.02248110212308
1,130.923188722549,46,14,88.3,30,1,0.98,4.20457145488703
1,84.5722449552424,41,11,27.9,26,0,0.728940502655575,5.83130985288139
0,69.9059143652052,33,12,16.4,10,1,0.106225002774419,5.5032914734903
0,48.7572371826535,36,11,18,24,0,0.155667262435534,6.05065978780913
1,80.5418333288508,32,14,73.3,13,1,0.313475906272182,5.15026647752179
1,88.9090061114226,50,10,11.2,31,0,0.84174141768123,4.93457945846835
0,53.6068896815741,21,8,18.8,6,0,0.0403180028363184,6.3176269362685
1,80.5261163138982,46,10,15.8,31,0,0.901447881104319,5.16057145488703
0,87.7576558857401,39,16,47.2,18,1,0.157534116407204,5.03134143206928
0,91.2349313644971,29,14,23,11,1,0.214892554077044,5.60664487834106
1,166.092144321077,41,15,160.7,21,0,0.98,4.75130985288139
0,58.498563552591,27,10,12.8,11,1,0.0733629292481662,6.28648110212308
1,116.750752390728,41,13,91,23,1,0.949224320601862,4.90330985288139
0,59.7344214104556,27,9,19,7,0,0.0555051334849348,6.15848110212308
1,92.0682163453093,48,13,27.7,31,1,0.807719547657126,4.45417883764127
0,60.5747811913364,23,12,17.3,6,1,0.104454779294679,5.64820396668599
0,81.5126847620771,30,9,31.2,12,1,0.177319016438866,5.5941868505573
1,109.486920067965,42,15,225.5,24,1,0.98,4.65546628439086
1,83.153891936372,18,13,25.6,2,1,0.429601317558278,5.84122198857073
1,146.098419776754,40,16,109,21,1,0.978420600516988,4.96567934733469
0,75.6565488279628,27,15,14.9,9,1,0.0335679891277412,5.62248110212308
1,142.928140929453,44,12,109,30,1,0.98,4.39604962660221
0,86.6737478696658,34,14,25.9,15,1,0.299461228386837,5.5184285021965
1,81.2732900989159,49,10,17,26,1,0.370428546443139,5.27638691346617
0,106.427009421077,36,15,53.5,15,1,0.507893127290639,5.08665978780913
0,83.2380173995541,40,12,39,20,0,0.431301525147479,4.98567934733469
1,135.83102106029,47,14,47.8,27,0,0.929157291461234,4.30065216851173
1,124.341336062033,40,14,112,24,1,0.949213093260724,4.90567934733469
1,80.5729903664517,36,11,27.8,14,1,0.271459476883592,6.09065978780913
1,117.309252916775,28,16,39.2,12,0,0.41801712811121,5.27225018525816
0,45.0615849576806,29,8,7,12,1,0.0478327355203024,6.23064487834106
0,77.3797801718818,33,13,28.3,13,1,0.258269951523255,5.5272914734903
0,30.9592160617454,31,11,7,10,0,0.02,6.13129290310849
1,107.049712643409,40,14,56.3,20,1,0.781413756321926,4.98567934733469
0,75.640587890566,29,13,26.7,12,0,0.0555469441152455,5.63064487834106
1,97.3331360954401,46,12,36.6,29,1,0.933946902177411,4.24857145488703
1,80.420507048683,32,13,20.8,15,1,0.157662320800309,5.57426647752179
0,64.4494674583822,23,13,101.8,2,0,0.23753639400118,5.35620396668599
0,103.527128112384,34,12,25.8,15,1,0.562372002750438,5.5184285021965
0,55.2403674087728,34,13,15.6,14,1,0.0584905405112363,5.5144285021965
0,77.2420056569248,28,10,77.8,9,0,0.158111710012453,5.58825018525816
0,86.8136036085257,37,13,18.2,20,0,0.425847461469962,5.4392603691244
1,76.4877704099554,19,12,36.9,0,0,0.384674095662919,5.29961735197886
1,115.358197130303,28,13,151.9,9,0,0.681131904281878,4.98825018525816
1,96.3544983871102,52,12,38.1,33,1,0.915250686470159,3.66055178987957
0,113.109152595057,31,13,39.5,15,0,0.504160884161075,5.21129290310849
0,88.3764722293863,36,13,62.7,19,0,0.358034090677807,5.07065978780913
1,103.818532571042,18,15,73.3,0,0,0.796246660917009,5.30522198857073
0,42.2957240347816,19,11,9.7,1,1,0.107553715411366,6.36361735197886
0,79.3871285968835,21,14,60.5,5,0,0.167282552240253,5.2616269362685
1,107.909353693961,30,13,46.2,11,1,0.510279681608647,5.1741868505573
0,84.8120172239435,42,13,33.8,22,0,0.488930013983001,4.91146628439086
1,89.7705219424226,38,9,21.5,25,1,0.763477307169022,5.95699568988439
1,115.458672969733,43,16,48.2,26,1,0.790437851282963,4.76933051564472
1,101.969223863729,37,14,38.3,21,1,0.703906348803544,5.0312603691244
1,131.980641666874,47,17,64,29,1,0.896119940007647,4.20465216851173
0,59.9466825200572,35,11,7.2,19,0,0.080423701754905,6.09961365145159
0,83.1866743814619,18,12,20,0,0,0.516362949445207,5.70522198857073
0,88.8454906571347,46,14,44.6,23,1,0.411196587919744,4.51257145488703
0,72.8389676461365,35,15,19.5,21,1,0.0297163480045342,5.49961365145159
0,69.9717204495945,37,14,23.2,20,1,0.0289876576046673,5.4392603691244
1,106.181136411582,32,14,90.4,11,0,0.289499344078525,5.12626647752178
0,54.2598875249269,37,10,9.6,16,0,0.0298854887579277,6.0712603691244
1,130.931453405662,52,16,115.5,41,1,0.98,3.11655178987957
0,76.4197143219486,18,12,30.4,2,0,0.180620324179331,5.44122198857073
1,88.8822670315184,36,15,38.2,16,0,0.135388735894992,5.08265978780913
0,59.9128009096913,35,12,18.8,18,0,0.06398344228302,5.49961365145159
1,127.305193220456,47,13,58.7,24,1,0.882301484342031,4.44465216851173
0,69.0429112162404,39,12,22,22,0,0.31369033792349,5.36734143206928
0,51.7814018180966,26,11,22.1,5,1,0.0692426317753446,6.11672171998271
1,96.0109057352545,27,16,215.4,8,0,0.923281320483923,4.99048110212308
1,134.153424125226,18,16,129.8,3,1,0.973112267115884,5.50922198857073
0,91.3615256320413,25,9,58.9,11,0,0.135552799808071,5.78227443832449
0,119.814259311396,38,15,40.4,20,1,0.697712074872616,5.01699568988439
1,68.4959680681238,31,13,14.4,12,0,0.0539424697166526,5.56329290310849
1,111.944188853087,52,10,42.8,33,0,0.978866057087762,4.26055178987957
1,116.249413997863,30,11,176.7,16,1,0.85499042207664,5.6741868505573
1,87.8109570026735,45,13,30.9,29,0,0.791756177590554,4.29075328034878
1,101.235056157365,43,16,50.5,25,0,0.483428891118787,4.80133051564472
0,55.9767696590231,27,12,8.9,8,1,0.02,5.59048110212308
1,127.662974848426,43,16,56.5,23,1,0.804624187537437,4.86533051564472
1,118.386339065695,36,13,87.2,21,1,0.88377570132812,5.06265978780913
1,67.2705547805814,31,12,38.3,12,1,0.125169818753631,5.16329290310849
0,64.1553771632728,26,14,20.5,7,1,0.0980680247563586,5.58872171998271
0,36.960159005579,18,11,8.5,0,0,0.0396858351716429,6.30522198857073
1,120.22936504792,52,13,40.3,29,0,0.927761242881965,3.93255178987957
0,113.571686140057,44,14,25.4,25,1,0.865267914467638,5.17604962660221
1,122.164366796618,48,15,61.2,30,1,0.966393826946957,4.10617883764127
0,53.2136151694371,34,11,18.8,19,1,0.121654337427966,6.1344285021965
0,63.0512235658209,30,13,31.3,8,1,0.0639536828952144,5.1141868505573
0,80.6202069111726,30,14,41.3,10,1,0.0596788573752328,5.1541868505573
